time;tavg;tmin;tmax;prcp;snow;wdir;wspd;wpgt;pres;tsun
01/09/2007;16.9;14.2;21.8;0.0;0.0;;10.9;22.7;1021.2;36.0
02/09/2007;16.9;12.4;21.8;0.0;0.0;;5.8;15.1;1020.0;336.0
03/09/2007;15.2;13.4;18.2;9.0;0.0;;8.5;36.4;1015.6;6.0
04/09/2007;12.4;10.4;16.5;1.8;0.0;;12.7;41.0;1022.1;270.0
05/09/2007;11.2;5.0;17.5;0.0;0.0;;8.7;21.2;1028.6;516.0
06/09/2007;10.8;7.7;12.5;1.2;0.0;;7.3;16.6;1027.8;0.0
07/09/2007;14.1;10.5;16.8;0.0;0.0;;7.6;21.6;1027.0;0.0
08/09/2007;15.4;9.0;20.4;0.0;0.0;;4.8;20.2;1024.7;186.0
09/09/2007;16.0;13.3;20.3;0.0;0.0;;6.4;16.9;1020.8;144.0
10/09/2007;13.3;6.4;19.9;1.0;0.0;;11.4;35.3;1018.3;144.0
11/09/2007;13.7;10.3;18.0;0.0;0.0;;8.8;24.8;1021.2;78.0
12/09/2007;13.3;5.8;20.9;0.2;0.0;;8.5;24.5;1025.3;570.0
13/09/2007;14.3;8.1;21.9;0.0;0.0;;9.2;25.9;1023.8;558.0
14/09/2007;15.8;7.2;25.4;0.0;0.0;;6.3;34.6;1019.5;630.0
15/09/2007;16.5;13.4;21.7;0.0;0.0;;7.8;21.6;1023.5;378.0
16/09/2007;15.8;7.6;25.0;0.2;0.0;;5.1;19.8;1018.9;690.0
17/09/2007;16.7;10.7;23.6;24.4;0.0;;8.6;28.8;1012.4;288.0
18/09/2007;13.8;12.0;16.7;0.0;0.0;;14.4;37.1;1015.5;90.0
19/09/2007;10.5;6.6;16.7;0.2;0.0;;4.7;16.6;1025.4;450.0
20/09/2007;11.2;3.8;19.4;0.0;0.0;;5.3;18.4;1025.2;696.0
21/09/2007;12.8;5.2;21.4;0.2;0.0;;3.0;9.0;1023.7;600.0
22/09/2007;14.8;7.1;24.5;0.0;0.0;;3.4;19.1;1022.4;600.0
23/09/2007;17.1;10.6;25.0;0.2;0.0;;3.4;14.4;1022.2;564.0
24/09/2007;17.2;10.5;26.1;5.2;0.0;;10.7;40.3;1017.1;594.0
25/09/2007;13.7;10.3;19.2;0.2;0.0;;10.3;28.4;1017.2;312.0
26/09/2007;10.4;4.5;17.2;8.8;0.0;;6.7;28.4;1013.6;372.0
27/09/2007;10.4;9.3;12.6;9.8;0.0;;9.7;24.5;1006.2;24.0
28/09/2007;11.1;8.0;14.3;1.6;0.0;;5.5;29.5;1006.6;66.0
29/09/2007;13.5;10.7;18.9;0.0;0.0;;18.2;40.0;1014.5;576.0
30/09/2007;12.2;4.4;20.9;0.2;0.0;;4.3;15.8;1022.4;516.0
01/10/2007;15.7;8.8;22.8;0.0;0.0;;2.6;10.4;1022.8;384.0
02/10/2007;17.7;12.5;23.4;1.4;0.0;;4.1;16.9;1019.6;234.0
03/10/2007;17.6;16.2;21.4;0.2;0.0;;4.3;16.2;1018.5;300.0
04/10/2007;19.2;13.8;25.4;0.0;0.0;;5.7;23.4;1019.5;468.0
05/10/2007;17.1;15.9;20.1;0.0;0.0;;15.8;25.2;1021.0;42.0
06/10/2007;12.9;9.3;18.6;0.2;0.0;;14.5;28.1;1020.2;552.0
07/10/2007;10.8;5.5;18.5;0.0;0.0;;6.4;15.8;1021.0;354.0
08/10/2007;10.3;4.2;18.6;0.2;0.0;;4.0;14.8;1023.0;450.0
09/10/2007;10.7;4.6;17.9;0.0;0.0;;4.5;15.8;1024.9;318.0
10/10/2007;12.6;9.1;18.0;0.2;0.0;;8.1;26.3;1022.2;444.0
11/10/2007;10.9;5.7;17.7;0.0;0.0;;10.7;27.4;1025.5;420.0
12/10/2007;10.5;4.6;17.0;0.2;0.0;;5.2;15.5;1024.3;180.0
13/10/2007;11.1;5.7;17.6;0.2;0.0;;9.0;29.9;1024.8;534.0
14/10/2007;9.4;3.7;17.7;0.0;0.0;;5.3;19.1;1023.5;534.0
15/10/2007;11.1;3.1;22.0;0.2;0.0;;5.6;23.8;1020.3;606.0
16/10/2007;12.6;5.8;21.7;0.2;0.0;;3.8;16.2;1021.1;594.0
17/10/2007;13.6;7.0;20.6;1.0;0.0;;12.5;36.4;1019.7;174.0
18/10/2007;9.3;7.1;13.4;0.0;0.0;;12.2;22.3;1027.8;210.0
19/10/2007;6.7;1.5;11.4;0.0;0.0;;8.0;12.2;1032.4;18.0
20/10/2007;5.1;2.4;9.7;0.0;0.0;;12.4;28.4;1033.9;450.0
21/10/2007;3.9;-0.9;8.2;1.2;0.0;;3.2;16.6;1029.9;48.0
22/10/2007;5.1;2.0;8.0;0.0;0.0;;17.0;36.0;1025.4;216.0
23/10/2007;5.6;1.7;9.1;0.0;0.0;;19.6;29.2;1022.0;78.0
24/10/2007;6.7;4.3;9.3;0.0;0.0;;24.7;38.5;1020.4;126.0
25/10/2007;8.6;6.8;10.4;0.0;0.0;;20.3;25.9;1020.4;18.0
26/10/2007;9.6;8.5;11.1;0.0;0.0;;13.6;19.1;1019.1;0.0
27/10/2007;9.0;7.7;11.8;0.0;0.0;;3.0;8.6;1028.1;0.0
28/10/2007;7.5;6.3;11.1;0.0;0.0;;3.3;12.2;1024.8;48.0
29/10/2007;7.4;1.7;14.0;0.4;0.0;;4.7;30.6;1016.0;342.0
30/10/2007;9.1;6.8;12.5;0.0;0.0;;12.1;31.0;1018.5;48.0
31/10/2007;4.4;-0.6;11.3;0.0;0.0;;9.1;22.7;1029.2;138.0
01/11/2007;3.7;0.7;8.0;0.2;0.0;;8.0;18.0;1032.5;0.0
02/11/2007;6.3;-0.6;13.9;0.0;0.0;;6.8;15.8;1032.5;72.0
03/11/2007;11.3;7.7;14.9;0.6;0.0;;5.1;15.8;1028.1;186.0
04/11/2007;10.1;9.3;13.5;0.0;0.0;;12.8;35.3;1026.2;342.0
05/11/2007;5.9;1.6;12.8;0.4;0.0;;7.1;18.4;1027.4;546.0
06/11/2007;7.6;2.0;11.3;0.4;0.0;;12.4;28.4;1028.0;66.0
07/11/2007;7.3;4.7;9.5;0.0;0.0;;14.4;37.1;1027.5;0.0
08/11/2007;9.4;7.7;11.5;4.0;0.0;;15.9;44.6;1020.4;6.0
09/11/2007;5.9;3.3;7.0;1.6;0.0;;25.5;52.9;1018.1;0.0
10/11/2007;5.9;3.4;10.9;1.6;0.0;;21.8;44.6;1020.4;0.0
11/11/2007;9.7;6.4;11.6;4.8;0.0;;23.9;49.3;1013.6;0.0
12/11/2007;4.6;1.6;8.6;0.0;0.0;;14.5;28.4;1021.0;234.0
13/11/2007;3.5;-0.4;6.6;3.6;0.0;;14.0;41.0;1016.5;42.0
14/11/2007;3.2;2.3;5.1;1.6;0.0;;16.2;42.8;1009.2;0.0
15/11/2007;1.0;0.4;3.7;0.8;0.0;;14.2;31.7;1022.0;72.0
16/11/2007;-0.1;-1.9;3.2;0.0;0.0;;11.6;25.2;1028.3;276.0
17/11/2007;0.9;-3.1;3.8;0.0;0.0;;5.8;15.5;1027.0;12.0
18/11/2007;1.8;-0.2;6.0;0.0;0.0;;6.8;14.0;1015.2;42.0
19/11/2007;-0.6;-4.0;2.4;0.0;0.0;;2.9;15.1;1012.2;0.0
20/11/2007;1.5;-1.8;4.6;0.4;0.0;;5.1;18.0;1013.8;18.0
21/11/2007;4.8;2.8;7.5;7.4;0.0;;6.5;15.8;1011.1;0.0
22/11/2007;8.6;6.2;10.9;7.8;0.0;;5.9;14.8;1009.3;0.0
23/11/2007;8.2;7.9;8.5;12.8;0.0;;6.8;32.4;1013.6;0.0
24/11/2007;4.1;1.7;6.8;0.0;0.0;;14.0;37.1;1024.2;60.0
25/11/2007;3.4;-2.0;6.6;0.0;0.0;;14.0;38.5;1023.6;0.0
26/11/2007;5.3;3.6;7.5;0.2;0.0;;12.2;32.4;1027.5;102.0
27/11/2007;3.7;2.5;7.5;0.0;0.0;;4.5;20.5;1029.5;60.0
28/11/2007;0.2;-2.0;5.5;0.0;0.0;;4.6;14.0;1023.2;24.0
29/11/2007;-0.8;-5.0;5.2;0.4;0.0;;5.3;33.1;1015.9;234.0
30/11/2007;6.4;1.1;8.8;0.0;0.0;;10.7;33.5;1014.3;0.0
01/12/2007;7.3;5.0;9.6;1.4;0.0;;14.5;37.4;1012.6;0.0
02/12/2007;8.6;5.7;10.9;8.0;0.0;;27.0;88.9;1009.1;0.0
03/12/2007;8.1;6.0;10.1;7.0;0.0;;27.5;70.9;1001.6;108.0
04/12/2007;6.7;4.8;8.9;0.0;0.0;;14.6;36.7;1017.8;0.0
05/12/2007;9.2;6.8;13.0;1.4;0.0;;15.7;32.8;1021.7;300.0
06/12/2007;9.7;7.3;13.2;3.2;0.0;;20.5;56.2;1019.7;30.0
07/12/2007;10.2;7.7;13.2;6.4;0.0;;25.1;64.8;1006.2;6.0
08/12/2007;6.2;5.2;8.8;1.2;0.0;;15.5;53.3;1010.4;96.0
09/12/2007;8.1;5.4;11.8;1.6;0.0;;23.0;58.0;996.3;36.0
10/12/2007;6.6;5.9;7.1;3.2;0.0;;16.0;61.2;1001.7;0.0
11/12/2007;5.2;4.0;6.4;8.6;0.0;;16.8;50.8;1021.9;0.0
12/12/2007;4.8;4.0;5.8;0.0;0.0;;13.2;24.1;1033.5;0.0
13/12/2007;5.0;3.7;7.2;0.0;0.0;;17.9;28.1;1037.8;132.0
14/12/2007;0.7;-1.0;2.5;0.0;0.0;;17.6;25.2;1036.7;234.0
15/12/2007;-0.2;-1.7;2.2;0.0;0.0;;15.6;41.8;1033.7;66.0
16/12/2007;-1.1;-3.6;1.8;0.0;0.0;;18.8;27.0;1034.0;246.0
17/12/2007;-0.9;-1.8;1.1;0.0;0.0;;16.8;46.8;1032.2;120.0
18/12/2007;-3.4;-5.2;-0.2;0.0;0.0;;7.8;14.4;1034.5;108.0
19/12/2007;-4.8;-8.7;1.0;0.0;0.0;;2.4;12.2;1039.0;426.0
20/12/2007;-6.2;-9.5;-3.1;0.0;0.0;;1.7;9.0;1037.0;354.0
21/12/2007;-4.8;-5.9;-3.9;0.0;0.0;;1.6;7.2;1031.9;0.0
22/12/2007;-4.5;-5.3;-3.6;0.0;0.0;;1.8;10.8;1029.8;318.0
23/12/2007;-4.8;-5.6;-4.6;0.0;0.0;;1.2;11.5;1031.7;0.0
24/12/2007;-5.7;-6.1;-4.8;0.0;0.0;;0.6;8.3;1031.6;0.0
25/12/2007;-5.7;-6.7;-4.8;0.0;0.0;;0.0;11.5;1027.5;0.0
26/12/2007;-3.3;-5.4;-0.4;0.6;1.0;;0.8;8.3;1029.6;0.0
27/12/2007;-0.4;-3.7;0.1;0.0;1.0;;5.2;18.7;1036.5;0.0
28/12/2007;-0.6;-1.1;0.0;0.0;0.0;;7.8;21.2;1033.2;0.0
29/12/2007;0.7;-6.1;5.1;0.4;0.0;;9.7;41.8;1024.2;240.0
30/12/2007;3.3;1.0;5.8;0.0;0.0;;9.2;24.5;1025.7;24.0
31/12/2007;1.6;0.4;2.8;2.6;0.0;;4.2;17.6;1030.4;0.0
01/01/2008;0.7;0.1;1.6;0.0;0.0;;9.4;20.5;1026.0;0.0
02/01/2008;-2.1;-5.5;1.4;0.0;0.0;;5.1;25.2;1019.2;378.0
03/01/2008;-0.4;-1.8;0.9;0.0;0.0;;6.7;16.2;1008.0;0.0
04/01/2008;-0.4;-2.5;4.2;0.0;0.0;;5.1;16.9;1012.4;0.0
05/01/2008;4.9;0.1;7.6;8.2;0.0;;15.0;35.3;1011.2;0.0
06/01/2008;4.8;2.6;9.3;3.6;0.0;;8.8;31.7;1013.9;78.0
07/01/2008;6.9;0.2;11.7;3.0;0.0;;18.5;52.6;1018.2;174.0
08/01/2008;4.8;2.1;9.4;0.0;0.0;;11.0;27.7;1024.0;366.0
09/01/2008;5.9;0.6;9.2;1.8;0.0;;14.9;44.3;1018.8;60.0
10/01/2008;7.2;4.7;11.3;0.0;0.0;;10.5;29.5;1018.8;84.0
11/01/2008;7.1;2.6;12.2;0.2;0.0;;11.0;30.2;1008.6;132.0
12/01/2008;5.4;4.4;7.0;0.0;0.0;;14.0;42.1;1011.3;0.0
13/01/2008;-1.1;-3.5;0.7;0.0;0.0;;3.6;18.7;1019.0;450.0
14/01/2008;2.2;-2.8;5.5;0.4;0.0;;10.2;34.6;1013.6;0.0
15/01/2008;6.4;2.3;9.6;0.6;0.0;;15.8;48.6;1008.1;276.0
16/01/2008;7.9;6.0;11.0;0.4;0.0;;19.3;58.7;1001.2;216.0
17/01/2008;6.6;3.3;9.9;5.4;0.0;;15.1;53.6;1012.3;168.0
18/01/2008;9.7;6.6;12.2;0.0;0.0;;20.7;47.5;1019.4;6.0
19/01/2008;12.0;9.7;13.2;0.0;0.0;;19.1;44.3;1027.6;12.0
20/01/2008;10.3;8.5;12.8;0.0;0.0;;15.1;33.5;1028.6;30.0
21/01/2008;8.3;5.0;11.5;4.0;0.0;;17.0;42.1;1022.1;12.0
22/01/2008;6.6;3.8;9.2;0.4;0.0;;18.9;47.5;1020.7;180.0
23/01/2008;1.3;-3.7;7.2;0.0;0.0;;3.4;15.5;1033.8;432.0
24/01/2008;3.0;-1.8;8.4;2.0;0.0;;5.4;24.1;1031.8;438.0
25/01/2008;3.6;0.3;9.9;0.0;0.0;;2.9;12.6;1040.6;234.0
26/01/2008;0.3;-3.9;4.9;0.0;0.0;;5.3;20.9;1039.9;456.0
27/01/2008;3.8;-1.0;11.5;0.0;0.0;;10.8;27.4;1035.0;84.0
28/01/2008;2.1;-2.7;8.8;0.0;0.0;;3.7;11.2;1034.8;438.0
29/01/2008;1.2;-3.2;5.7;0.0;0.0;;2.8;10.8;1029.4;324.0
30/01/2008;2.3;-0.5;5.7;3.0;0.0;;8.1;29.9;1026.1;0.0
31/01/2008;2.4;1.0;4.9;1.2;0.0;;15.1;52.6;1023.9;36.0
01/02/2008;5.8;1.8;11.2;6.6;0.0;;25.7;74.5;1005.9;6.0
02/02/2008;2.8;0.8;7.0;0.0;0.0;;13.3;28.8;1017.6;462.0
03/02/2008;-1.1;-5.9;5.1;0.0;0.0;;4.6;23.4;1018.3;528.0
04/02/2008;2.3;-3.5;6.8;0.0;0.0;;9.2;36.4;1009.9;0.0
05/02/2008;5.4;0.5;11.2;0.8;0.0;;16.4;49.7;1019.6;6.0
06/02/2008;9.4;7.6;12.7;1.6;0.0;;22.8;57.6;1024.0;138.0
07/02/2008;4.3;0.3;9.9;0.0;0.0;;4.3;14.4;1038.2;528.0
08/02/2008;2.4;-2.2;9.4;0.0;0.0;;7.6;21.2;1037.7;408.0
09/02/2008;3.1;-2.1;10.3;0.0;0.0;;9.5;20.2;1035.0;552.0
10/02/2008;4.3;-2.0;10.5;0.0;0.0;;6.8;20.2;1034.2;540.0
11/02/2008;4.3;-0.5;10.4;0.0;0.0;;12.6;26.3;1033.8;552.0
12/02/2008;4.1;-1.9;11.6;0.0;0.0;;9.2;21.6;1033.1;498.0
13/02/2008;1.7;-1.1;7.4;0.0;0.0;;5.4;12.2;1035.3;144.0
14/02/2008;-0.7;-4.0;1.5;0.0;0.0;;7.1;18.0;1035.6;0.0
15/02/2008;1.2;0.1;3.4;0.0;0.0;;13.9;28.4;1035.8;0.0
16/02/2008;0.0;-3.7;4.8;0.0;0.0;;18.2;31.3;1041.0;576.0
17/02/2008;-1.4;-7.1;6.5;0.0;0.0;;5.0;15.1;1041.4;576.0
18/02/2008;-0.5;-8.0;9.5;0.0;0.0;;2.9;16.6;1034.9;582.0
19/02/2008;0.4;-6.9;10.2;0.0;0.0;;3.1;11.9;1026.9;582.0
20/02/2008;2.2;-4.3;6.8;4.4;0.0;;6.0;23.0;1023.2;6.0
21/02/2008;7.9;5.1;11.9;0.2;0.0;;8.2;26.3;1026.3;6.0
22/02/2008;10.2;5.5;14.9;0.0;0.0;;13.1;31.0;1028.9;252.0
23/02/2008;9.9;5.8;15.6;0.0;0.0;;6.2;20.5;1029.7;534.0
24/02/2008;9.1;0.0;20.5;0.0;0.0;;6.8;29.5;1023.1;600.0
25/02/2008;10.2;6.4;14.5;0.0;0.0;;8.7;32.8;1022.8;306.0
26/02/2008;10.7;4.2;17.2;1.0;0.0;;19.8;42.5;1016.5;306.0
27/02/2008;7.8;4.9;12.2;0.0;0.0;;13.3;34.9;1020.0;258.0
28/02/2008;5.6;-2.0;11.3;0.0;0.0;;4.6;28.4;1023.3;240.0
29/02/2008;11.9;8.3;14.8;2.2;0.0;;21.0;57.2;1018.0;0.0
01/03/2008;11.9;10.2;14.2;2.2;0.0;;35.0;76.7;1008.9;168.0
02/03/2008;11.3;9.3;12.6;0.2;0.0;;28.1;54.0;1014.7;0.0
03/03/2008;8.4;5.5;12.8;6.4;0.0;;18.1;47.9;1013.0;6.0
04/03/2008;2.3;0.2;5.4;7.2;0.0;;12.1;34.6;1015.5;0.0
05/03/2008;1.3;0.3;4.8;0.2;0.0;;15.0;45.7;1028.5;468.0
06/03/2008;1.0;-4.7;7.6;0.0;0.0;;4.0;21.2;1027.3;630.0
07/03/2008;4.8;-0.2;9.7;1.2;0.0;;8.5;21.2;1016.9;240.0
08/03/2008;5.9;4.1;9.9;0.2;0.0;;8.9;18.7;1013.5;84.0
09/03/2008;7.4;0.7;13.4;0.0;0.0;;14.5;33.1;1007.2;324.0
10/03/2008;9.0;4.5;13.1;0.0;0.0;;22.3;60.1;996.9;102.0
11/03/2008;9.7;7.2;14.0;6.4;0.0;;31.0;58.3;998.4;78.0
12/03/2008;11.3;8.5;15.1;4.2;0.0;;36.7;74.9;1004.1;198.0
13/03/2008;8.1;5.2;10.9;0.6;0.0;;18.9;41.8;1017.8;0.0
14/03/2008;10.5;7.1;13.2;2.2;0.0;;17.4;40.0;1014.1;0.0
15/03/2008;11.6;8.0;16.5;0.0;0.0;;3.2;58.7;1010.2;432.0
16/03/2008;10.8;9.1;13.3;0.4;0.0;;23.7;52.9;1004.6;60.0
17/03/2008;6.8;6.0;8.0;5.8;0.0;;12.9;44.3;1010.0;0.0
18/03/2008;4.7;2.6;8.9;0.0;0.0;;11.0;25.9;1014.6;552.0
19/03/2008;2.1;-2.1;7.6;0.0;0.0;;8.8;39.6;1016.3;150.0
20/03/2008;3.5;-1.3;7.3;3.0;0.0;;17.1;58.3;1016.5;12.0
21/03/2008;3.9;2.2;6.5;5.6;0.0;;26.8;69.8;990.2;6.0
22/03/2008;3.6;1.7;6.9;4.0;0.0;;14.4;43.6;990.1;54.0
23/03/2008;0.2;-0.3;1.0;2.0;0.0;;10.9;29.2;999.1;0.0
24/03/2008;-0.8;-5.4;2.6;0.8;0.0;;13.2;40.3;998.2;192.0
25/03/2008;2.4;-0.7;6.1;0.4;10.0;;22.4;46.8;1005.2;312.0
26/03/2008;4.8;1.3;8.9;0.4;0.0;;11.7;32.0;1004.6;0.0
27/03/2008;5.3;2.1;9.9;0.6;0.0;;14.4;51.5;1001.9;96.0
28/03/2008;7.6;-0.2;13.7;0.8;0.0;;14.0;54.7;1010.9;552.0
29/03/2008;9.9;6.0;15.2;0.0;0.0;;17.1;46.8;1018.7;480.0
30/03/2008;11.6;1.2;21.8;0.0;0.0;;11.6;40.0;1010.7;468.0
31/03/2008;10.5;8.4;15.1;0.0;0.0;;9.9;33.8;1017.2;120.0
01/04/2008;11.0;2.5;17.9;0.0;0.0;;9.1;33.1;1023.4;516.0
02/04/2008;11.1;9.8;13.2;0.0;0.0;;16.1;36.7;1023.0;18.0
03/04/2008;8.0;5.0;10.4;0.4;0.0;;16.1;31.7;1024.3;18.0
04/04/2008;8.8;4.4;13.2;0.0;0.0;;7.2;17.3;1027.1;114.0
05/04/2008;9.1;7.1;15.4;1.4;0.0;;13.4;50.8;1013.4;138.0
06/04/2008;5.0;1.2;9.1;5.8;0.0;;7.9;38.2;1003.0;144.0
07/04/2008;2.3;0.8;5.1;0.0;0.0;;17.7;54.4;1005.0;60.0
08/04/2008;2.9;-3.0;7.8;1.2;0.0;;5.9;18.0;1005.7;48.0
09/04/2008;5.6;3.8;6.9;11.8;0.0;;5.2;19.8;998.6;0.0
10/04/2008;7.1;6.1;8.5;5.6;0.0;;8.3;22.3;998.1;0.0
11/04/2008;7.6;6.6;11.4;15.4;0.0;;9.1;30.6;999.6;78.0
12/04/2008;8.3;2.8;14.7;0.4;0.0;;10.6;25.9;1011.4;348.0
13/04/2008;10.1;4.4;15.5;2.0;0.0;;11.4;37.1;1013.7;354.0
14/04/2008;8.5;7.3;12.2;3.4;0.0;;15.8;43.6;1014.2;90.0
15/04/2008;6.7;5.3;9.9;5.2;0.0;;8.7;35.6;1020.1;90.0
16/04/2008;5.8;3.4;10.2;0.0;0.0;;9.1;32.4;1019.7;132.0
17/04/2008;6.4;1.9;10.0;0.0;0.0;;13.6;41.8;1008.0;408.0
18/04/2008;11.1;5.6;18.1;3.8;0.0;;13.3;30.6;997.5;498.0
19/04/2008;10.8;7.7;15.9;1.0;0.0;;12.8;40.7;998.4;204.0
20/04/2008;11.4;4.3;18.2;0.0;0.0;;10.7;18.4;1003.4;30.0
21/04/2008;10.9;8.0;13.8;15.6;0.0;;12.9;16.2;1000.1;18.0
22/04/2008;11.3;9.8;13.5;0.0;0.0;;7.5;22.0;1005.9;0.0
23/04/2008;12.4;9.8;17.5;0.0;0.0;;5.9;21.6;1017.5;162.0
24/04/2008;14.9;10.5;20.4;1.0;0.0;;10.0;29.9;1023.4;432.0
25/04/2008;13.3;9.9;18.0;0.0;0.0;;11.0;23.8;1028.3;378.0
26/04/2008;12.8;4.8;20.5;0.0;0.0;;5.6;24.5;1027.7;774.0
27/04/2008;13.8;4.7;21.1;0.0;0.0;;4.1;17.6;1020.4;738.0
28/04/2008;13.7;10.4;18.5;2.4;0.0;;9.5;44.3;1010.0;204.0
29/04/2008;12.2;8.1;17.1;0.0;0.0;;10.5;39.6;1006.5;456.0
30/04/2008;10.3;4.7;18.1;0.6;0.0;;12.2;46.8;1003.5;288.0
01/05/2008;11.4;5.1;18.3;0.0;0.0;;11.8;34.9;1013.6;498.0
02/05/2008;13.4;6.7;19.7;0.0;0.0;;5.4;25.6;1021.9;684.0
03/05/2008;14.8;6.3;22.5;0.0;0.0;;8.9;24.8;1024.1;774.0
04/05/2008;15.8;7.7;22.8;0.0;0.0;;14.6;33.5;1021.2;822.0
05/05/2008;15.5;7.8;22.0;0.0;0.0;;18.1;35.3;1022.6;834.0
06/05/2008;17.1;9.5;24.1;0.0;0.0;;14.8;38.5;1021.7;834.0
07/05/2008;17.1;9.2;23.9;0.0;0.0;;12.9;32.8;1019.7;840.0
08/05/2008;17.1;8.0;25.3;0.0;0.0;;8.1;23.8;1016.7;846.0
09/05/2008;18.2;8.2;26.9;0.0;0.0;;8.8;25.9;1013.9;756.0
10/05/2008;19.4;11.2;27.3;0.0;0.0;;17.4;33.8;1014.0;846.0
11/05/2008;17.9;9.3;25.5;0.0;0.0;;17.6;42.1;1015.2;774.0
12/05/2008;17.7;8.6;25.7;0.0;0.0;;11.1;38.5;1014.9;846.0
13/05/2008;19.0;10.4;27.1;0.0;0.0;;10.4;34.2;1012.6;696.0
14/05/2008;19.2;11.8;26.8;0.0;0.0;;6.8;17.6;1011.9;696.0
15/05/2008;17.3;13.9;24.2;1.8;0.0;;9.7;43.2;1010.2;234.0
16/05/2008;17.6;13.3;23.9;9.2;0.0;;7.7;35.6;1008.2;552.0
17/05/2008;16.1;13.7;18.5;0.6;0.0;;12.2;34.2;1006.8;78.0
18/05/2008;14.4;10.8;19.6;1.2;0.0;;6.2;33.1;1007.9;144.0
19/05/2008;14.0;11.3;17.8;0.0;0.0;;17.4;29.5;1010.3;12.0
20/05/2008;15.4;11.5;19.5;0.0;0.0;;23.8;43.9;1011.4;246.0
21/05/2008;13.3;8.2;16.3;0.0;0.0;;13.4;20.2;1014.1;12.0
22/05/2008;13.8;11.6;16.7;0.2;0.0;;8.7;18.0;1014.6;0.0
23/05/2008;16.2;10.5;22.1;0.0;0.0;;7.1;23.8;1012.6;600.0
24/05/2008;15.4;11.7;20.2;7.0;0.0;;6.1;20.5;1009.9;42.0
25/05/2008;18.9;13.3;24.2;0.2;0.0;;7.3;21.2;1011.5;342.0
26/05/2008;20.2;16.7;24.8;0.0;0.0;;6.1;22.3;1009.8;138.0
27/05/2008;22.8;17.5;28.0;0.0;0.0;;11.7;26.6;1008.1;372.0
28/05/2008;22.0;16.1;26.3;0.0;0.0;;10.7;29.9;1009.0;504.0
29/05/2008;22.7;17.7;27.5;17.0;0.0;;11.3;48.2;1008.5;432.0
30/05/2008;20.2;16.3;26.1;2.4;0.0;;9.5;54.0;1009.0;72.0
31/05/2008;18.1;14.9;23.9;22.4;0.0;;9.9;36.4;1013.6;426.0
01/06/2008;19.8;14.2;25.1;0.0;0.0;;7.2;27.0;1014.6;390.0
02/06/2008;21.4;18.0;27.9;0.2;0.0;;11.7;34.2;1010.4;432.0
03/06/2008;18.6;13.5;23.2;0.0;0.0;;9.4;31.3;1013.4;510.0
04/06/2008;17.7;15.9;21.0;10.2;0.0;;11.6;18.7;1015.4;0.0
05/06/2008;15.8;14.1;17.6;20.0;0.0;;5.6;15.8;1012.0;0.0
06/06/2008;16.8;15.5;21.2;0.0;0.0;;8.3;34.6;1011.8;60.0
07/06/2008;15.1;13.2;17.9;0.0;0.0;;7.8;22.0;1015.6;0.0
08/06/2008;17.7;13.1;24.9;0.0;0.0;;10.3;38.5;1017.5;258.0
09/06/2008;19.4;11.5;26.1;0.0;0.0;;13.9;40.0;1019.3;774.0
10/06/2008;20.7;13.5;27.8;0.0;0.0;;7.8;32.0;1018.9;588.0
11/06/2008;19.3;15.8;24.0;0.0;0.0;;11.0;34.2;1016.9;402.0
12/06/2008;15.9;12.8;21.3;1.4;0.0;;12.1;47.9;1014.0;444.0
13/06/2008;13.4;9.7;18.1;0.0;0.0;;13.1;24.8;1015.9;222.0
14/06/2008;14.2;7.9;19.7;0.0;0.0;;6.4;25.6;1016.2;414.0
15/06/2008;13.2;10.7;16.5;4.4;0.0;;7.4;42.1;1012.2;6.0
16/06/2008;15.2;11.1;19.6;3.6;0.0;;8.1;19.1;1009.9;228.0
17/06/2008;15.2;11.6;18.3;0.2;0.0;;8.5;16.6;1011.7;12.0
18/06/2008;18.9;11.6;24.9;0.0;0.0;;4.6;24.8;1016.4;810.0
19/06/2008;20.3;11.9;27.3;0.0;0.0;;14.2;44.3;1015.5;594.0
20/06/2008;20.6;15.5;25.4;0.0;0.0;;9.4;27.4;1019.3;396.0
21/06/2008;22.3;15.8;29.0;0.0;0.0;;5.3;17.6;1019.8;876.0
22/06/2008;24.1;15.9;31.7;2.2;0.0;;8.2;47.9;1016.1;558.0
23/06/2008;22.0;18.6;27.0;17.6;0.0;;10.2;27.4;1017.8;372.0
24/06/2008;21.1;14.7;27.2;4.6;0.0;;7.3;32.0;1016.3;264.0
25/06/2008;22.4;18.6;30.0;9.6;0.0;;12.0;42.8;1015.2;498.0
26/06/2008;20.9;16.1;25.7;0.0;0.0;;7.5;29.5;1020.4;474.0
27/06/2008;20.2;14.9;25.7;0.0;0.0;;11.4;33.1;1020.3;744.0
28/06/2008;20.8;15.0;26.5;0.0;0.0;;7.4;24.5;1021.3;570.0
29/06/2008;23.1;16.7;28.4;0.0;0.0;;5.8;22.7;1018.5;660.0
30/06/2008;21.9;17.2;27.1;0.0;0.0;;10.3;31.0;1019.7;672.0
01/07/2008;23.4;14.6;31.1;0.0;0.0;;6.9;22.7;1015.5;888.0
02/07/2008;25.3;18.0;32.6;9.8;0.0;;7.8;33.5;1010.0;786.0
03/07/2008;18.8;17.9;21.7;6.0;0.0;;11.2;28.4;1011.7;54.0
04/07/2008;18.1;12.9;22.9;0.0;0.0;;9.5;28.8;1017.1;720.0
